id;ward_code;name;name_en;full_name;full_name_en;code_name;administrative_unit_id;created_at;updated_at;is_deleted;deleted_at;deleted_by;district_id
1500;1;Phường Phúc Xá;;Phường Phúc Xá;;phuong_phuc_xa;;2025-09-27 21:45:20;;false;;\N;1500
1501;4;Phường Trúc Bạch;;Phường Trúc Bạch;;phuong_truc_bach;;2025-09-27 21:45:20;;false;;\N;1500
1502;6;Phường Vĩnh Phúc;;Phường Vĩnh Phúc;;phuong_vinh_phuc;;2025-09-27 21:45:20;;false;;\N;1500
1503;7;Phường Cống Vị;;Phường Cống Vị;;phuong_cong_vi;;2025-09-27 21:45:20;;false;;\N;1500
1504;8;Phường Liễu Giai;;Phường Liễu Giai;;phuong_lieu_giai;;2025-09-27 21:45:20;;false;;\N;1500
1505;13;Phường Quán Thánh;;Phường Quán Thánh;;phuong_quan_thanh;;2025-09-27 21:45:20;;false;;\N;1500
1506;16;Phường Ngọc Hà;;Phường Ngọc Hà;;phuong_ngoc_ha;;2025-09-27 21:45:20;;false;;\N;1500
1507;19;Phường Điện Biên;;Phường Điện Biên;;phuong_dien_bien;;2025-09-27 21:45:20;;false;;\N;1500
1508;22;Phường Đội Cấn;;Phường Đội Cấn;;phuong_doi_can;;2025-09-27 21:45:20;;false;;\N;1500
1509;25;Phường Ngọc Khánh;;Phường Ngọc Khánh;;phuong_ngoc_khanh;;2025-09-27 21:45:20;;false;;\N;1500
1510;28;Phường Kim Mã;;Phường Kim Mã;;phuong_kim_ma;;2025-09-27 21:45:20;;false;;\N;1500
1511;31;Phường Giảng Võ;;Phường Giảng Võ;;phuong_giang_vo;;2025-09-27 21:45:20;;false;;\N;1500
1512;34;Phường Thành Công;;Phường Thành Công;;phuong_thanh_cong;;2025-09-27 21:45:20;;false;;\N;1500
1513;37;Phường Phúc Tân;;Phường Phúc Tân;;phuong_phuc_tan;;2025-09-27 21:45:20;;false;;\N;1501
1514;40;Phường Đồng Xuân;;Phường Đồng Xuân;;phuong_dong_xuan;;2025-09-27 21:45:20;;false;;\N;1501
1515;43;Phường Hàng Mã;;Phường Hàng Mã;;phuong_hang_ma;;2025-09-27 21:45:20;;false;;\N;1501
1516;46;Phường Hàng Buồm;;Phường Hàng Buồm;;phuong_hang_buom;;2025-09-27 21:45:20;;false;;\N;1501
1517;49;Phường Hàng Đào;;Phường Hàng Đào;;phuong_hang_dao;;2025-09-27 21:45:20;;false;;\N;1501
1518;52;Phường Hàng Bồ;;Phường Hàng Bồ;;phuong_hang_bo;;2025-09-27 21:45:20;;false;;\N;1501
1519;55;Phường Cửa Đông;;Phường Cửa Đông;;phuong_cua_dong;;2025-09-27 21:45:20;;false;;\N;1501
1520;58;Phường Lý Thái Tổ;;Phường Lý Thái Tổ;;phuong_ly_thai_to;;2025-09-27 21:45:20;;false;;\N;1501
1521;61;Phường Hàng Bạc;;Phường Hàng Bạc;;phuong_hang_bac;;2025-09-27 21:45:20;;false;;\N;1501
1522;64;Phường Hàng Gai;;Phường Hàng Gai;;phuong_hang_gai;;2025-09-27 21:45:20;;false;;\N;1501
1523;67;Phường Chương Dương;;Phường Chương Dương;;phuong_chuong_duong;;2025-09-27 21:45:20;;false;;\N;1501
1524;70;Phường Hàng Trống;;Phường Hàng Trống;;phuong_hang_trong;;2025-09-27 21:45:20;;false;;\N;1501
1525;73;Phường Cửa Nam;;Phường Cửa Nam;;phuong_cua_nam;;2025-09-27 21:45:20;;false;;\N;1501
1526;76;Phường Hàng Bông;;Phường Hàng Bông;;phuong_hang_bong;;2025-09-27 21:45:20;;false;;\N;1501
1527;79;Phường Tràng Tiền;;Phường Tràng Tiền;;phuong_trang_tien;;2025-09-27 21:45:20;;false;;\N;1501
1528;82;Phường Trần Hưng Đạo;;Phường Trần Hưng Đạo;;phuong_tran_hung_dao;;2025-09-27 21:45:20;;false;;\N;1501
1529;85;Phường Phan Chu Trinh;;Phường Phan Chu Trinh;;phuong_phan_chu_trinh;;2025-09-27 21:45:20;;false;;\N;1501
1530;88;Phường Hàng Bài;;Phường Hàng Bài;;phuong_hang_bai;;2025-09-27 21:45:20;;false;;\N;1501
1531;91;Phường Phú Thượng;;Phường Phú Thượng;;phuong_phu_thuong;;2025-09-27 21:45:20;;false;;\N;1502
1532;94;Phường Nhật Tân;;Phường Nhật Tân;;phuong_nhat_tan;;2025-09-27 21:45:20;;false;;\N;1502
1533;97;Phường Tứ Liên;;Phường Tứ Liên;;phuong_tu_lien;;2025-09-27 21:45:20;;false;;\N;1502
1534;100;Phường Quảng An;;Phường Quảng An;;phuong_quang_an;;2025-09-27 21:45:20;;false;;\N;1502
1535;103;Phường Xuân La;;Phường Xuân La;;phuong_xuan_la;;2025-09-27 21:45:20;;false;;\N;1502
1536;106;Phường Yên Phụ;;Phường Yên Phụ;;phuong_yen_phu;;2025-09-27 21:45:20;;false;;\N;1502
1537;109;Phường Bưởi;;Phường Bưởi;;phuong_buoi;;2025-09-27 21:45:20;;false;;\N;1502
1538;112;Phường Thụy Khuê;;Phường Thụy Khuê;;phuong_thuy_khue;;2025-09-27 21:45:20;;false;;\N;1502
1539;115;Phường Thượng Thanh;;Phường Thượng Thanh;;phuong_thuong_thanh;;2025-09-27 21:45:20;;false;;\N;1503
1540;118;Phường Ngọc Thụy;;Phường Ngọc Thụy;;phuong_ngoc_thuy;;2025-09-27 21:45:20;;false;;\N;1503
1541;121;Phường Giang Biên;;Phường Giang Biên;;phuong_giang_bien;;2025-09-27 21:45:20;;false;;\N;1503
1542;124;Phường Đức Giang;;Phường Đức Giang;;phuong_duc_giang;;2025-09-27 21:45:20;;false;;\N;1503
1543;127;Phường Việt Hưng;;Phường Việt Hưng;;phuong_viet_hung;;2025-09-27 21:45:20;;false;;\N;1503
1544;130;Phường Gia Thụy;;Phường Gia Thụy;;phuong_gia_thuy;;2025-09-27 21:45:20;;false;;\N;1503
1545;133;Phường Ngọc Lâm;;Phường Ngọc Lâm;;phuong_ngoc_lam;;2025-09-27 21:45:20;;false;;\N;1503
1546;136;Phường Phúc Lợi;;Phường Phúc Lợi;;phuong_phuc_loi;;2025-09-27 21:45:20;;false;;\N;1503
1547;139;Phường Bồ Đề;;Phường Bồ Đề;;phuong_bo_de;;2025-09-27 21:45:20;;false;;\N;1503
1548;145;Phường Long Biên;;Phường Long Biên;;phuong_long_bien;;2025-09-27 21:45:20;;false;;\N;1503
1549;148;Phường Thạch Bàn;;Phường Thạch Bàn;;phuong_thach_ban;;2025-09-27 21:45:20;;false;;\N;1503
1550;151;Phường Phúc Đồng;;Phường Phúc Đồng;;phuong_phuc_dong;;2025-09-27 21:45:20;;false;;\N;1503
1551;154;Phường Cự Khối;;Phường Cự Khối;;phuong_cu_khoi;;2025-09-27 21:45:20;;false;;\N;1503
1552;157;Phường Nghĩa Đô;;Phường Nghĩa Đô;;phuong_nghia_do;;2025-09-27 21:45:20;;false;;\N;1504
1553;160;Phường Nghĩa Tân;;Phường Nghĩa Tân;;phuong_nghia_tan;;2025-09-27 21:45:20;;false;;\N;1504
1554;163;Phường Mai Dịch;;Phường Mai Dịch;;phuong_mai_dich;;2025-09-27 21:45:20;;false;;\N;1504
1555;166;Phường Dịch Vọng;;Phường Dịch Vọng;;phuong_dich_vong;;2025-09-27 21:45:20;;false;;\N;1504
1556;167;Phường Dịch Vọng Hậu;;Phường Dịch Vọng Hậu;;phuong_dich_vong_hau;;2025-09-27 21:45:20;;false;;\N;1504
1557;169;Phường Quan Hoa;;Phường Quan Hoa;;phuong_quan_hoa;;2025-09-27 21:45:20;;false;;\N;1504
1558;172;Phường Yên Hoà;;Phường Yên Hoà;;phuong_yen_hoa;;2025-09-27 21:45:20;;false;;\N;1504
1559;175;Phường Trung Hoà;;Phường Trung Hoà;;phuong_trung_hoa;;2025-09-27 21:45:20;;false;;\N;1504
1560;178;Phường Cát Linh;;Phường Cát Linh;;phuong_cat_linh;;2025-09-27 21:45:20;;false;;\N;1505
1561;181;Phường Văn Miếu - Quốc Tử Giám;;Phường Văn Miếu - Quốc Tử Giám;;phuong_van_mieu_quoc_tu_giam;;2025-09-27 21:45:20;;false;;\N;1505
1562;187;Phường Láng Thượng;;Phường Láng Thượng;;phuong_lang_thuong;;2025-09-27 21:45:20;;false;;\N;1505
1563;190;Phường Ô Chợ Dừa;;Phường Ô Chợ Dừa;;phuong_o_cho_dua;;2025-09-27 21:45:20;;false;;\N;1505
1564;193;Phường Văn Chương;;Phường Văn Chương;;phuong_van_chuong;;2025-09-27 21:45:20;;false;;\N;1505
1565;196;Phường Hàng Bột;;Phường Hàng Bột;;phuong_hang_bot;;2025-09-27 21:45:20;;false;;\N;1505
1566;199;Phường Láng Hạ;;Phường Láng Hạ;;phuong_lang_ha;;2025-09-27 21:45:20;;false;;\N;1505
1567;202;Phường Khâm Thiên;;Phường Khâm Thiên;;phuong_kham_thien;;2025-09-27 21:45:20;;false;;\N;1505
1568;205;Phường Thổ Quan;;Phường Thổ Quan;;phuong_tho_quan;;2025-09-27 21:45:20;;false;;\N;1505
1569;208;Phường Nam Đồng;;Phường Nam Đồng;;phuong_nam_dong;;2025-09-27 21:45:20;;false;;\N;1505
1570;214;Phường Quang Trung;;Phường Quang Trung;;phuong_quang_trung;;2025-09-27 21:45:20;;false;;\N;1505
1571;217;Phường Trung Liệt;;Phường Trung Liệt;;phuong_trung_liet;;2025-09-27 21:45:20;;false;;\N;1505
1572;226;Phường Phương Liên - Trung Tự;;Phường Phương Liên - Trung Tự;;phuong_phuong_lien_trung_tu;;2025-09-27 21:45:20;;false;;\N;1505
1573;229;Phường Kim Liên;;Phường Kim Liên;;phuong_kim_lien;;2025-09-27 21:45:20;;false;;\N;1505
1574;232;Phường Phương Mai;;Phường Phương Mai;;phuong_phuong_mai;;2025-09-27 21:45:20;;false;;\N;1505
1575;235;Phường Thịnh Quang;;Phường Thịnh Quang;;phuong_thinh_quang;;2025-09-27 21:45:20;;false;;\N;1505
1576;238;Phường Khương Thượng;;Phường Khương Thượng;;phuong_khuong_thuong;;2025-09-27 21:45:20;;false;;\N;1505
1577;241;Phường Nguyễn Du;;Phường Nguyễn Du;;phuong_nguyen_du;;2025-09-27 21:45:20;;false;;\N;1506
1578;244;Phường Bạch Đằng;;Phường Bạch Đằng;;phuong_bach_dang;;2025-09-27 21:45:20;;false;;\N;1506
1579;247;Phường Phạm Đình Hổ;;Phường Phạm Đình Hổ;;phuong_pham_dinh_ho;;2025-09-27 21:45:20;;false;;\N;1506
1580;256;Phường Lê Đại Hành;;Phường Lê Đại Hành;;phuong_le_dai_hanh;;2025-09-27 21:45:20;;false;;\N;1506
1581;259;Phường Đồng Nhân;;Phường Đồng Nhân;;phuong_dong_nhan;;2025-09-27 21:45:20;;false;;\N;1506
1582;262;Phường Phố Huế;;Phường Phố Huế;;phuong_pho_hue;;2025-09-27 21:45:20;;false;;\N;1506
1583;268;Phường Thanh Lương;;Phường Thanh Lương;;phuong_thanh_luong;;2025-09-27 21:45:20;;false;;\N;1506
1584;271;Phường Thanh Nhàn;;Phường Thanh Nhàn;;phuong_thanh_nhan;;2025-09-27 21:45:20;;false;;\N;1506
1585;277;Phường Bách Khoa;;Phường Bách Khoa;;phuong_bach_khoa;;2025-09-27 21:45:20;;false;;\N;1506
1586;280;Phường Đồng Tâm;;Phường Đồng Tâm;;phuong_dong_tam;;2025-09-27 21:45:20;;false;;\N;1506
1587;283;Phường Vĩnh Tuy;;Phường Vĩnh Tuy;;phuong_vinh_tuy;;2025-09-27 21:45:20;;false;;\N;1506
1588;289;Phường Quỳnh Mai;;Phường Quỳnh Mai;;phuong_quynh_mai;;2025-09-27 21:45:20;;false;;\N;1506
1589;292;Phường Bạch Mai;;Phường Bạch Mai;;phuong_bach_mai;;2025-09-27 21:45:20;;false;;\N;1506
1590;295;Phường Minh Khai;;Phường Minh Khai;;phuong_minh_khai;;2025-09-27 21:45:20;;false;;\N;1506
1591;298;Phường Trương Định;;Phường Trương Định;;phuong_truong_dinh;;2025-09-27 21:45:20;;false;;\N;1506
1592;301;Phường Thanh Trì;;Phường Thanh Trì;;phuong_thanh_tri;;2025-09-27 21:45:20;;false;;\N;1507
1593;304;Phường Vĩnh Hưng;;Phường Vĩnh Hưng;;phuong_vinh_hung;;2025-09-27 21:45:20;;false;;\N;1507
1594;307;Phường Định Công;;Phường Định Công;;phuong_dinh_cong;;2025-09-27 21:45:20;;false;;\N;1507
1595;310;Phường Mai Động;;Phường Mai Động;;phuong_mai_dong;;2025-09-27 21:45:20;;false;;\N;1507
1596;313;Phường Tương Mai;;Phường Tương Mai;;phuong_tuong_mai;;2025-09-27 21:45:20;;false;;\N;1507
1597;316;Phường Đại Kim;;Phường Đại Kim;;phuong_dai_kim;;2025-09-27 21:45:20;;false;;\N;1507
1598;319;Phường Tân Mai;;Phường Tân Mai;;phuong_tan_mai;;2025-09-27 21:45:20;;false;;\N;1507
1599;322;Phường Hoàng Văn Thụ;;Phường Hoàng Văn Thụ;;phuong_hoang_van_thu;;2025-09-27 21:45:20;;false;;\N;1507
1600;325;Phường Giáp Bát;;Phường Giáp Bát;;phuong_giap_bat;;2025-09-27 21:45:20;;false;;\N;1507
1601;328;Phường Lĩnh Nam;;Phường Lĩnh Nam;;phuong_linh_nam;;2025-09-27 21:45:20;;false;;\N;1507
1602;331;Phường Thịnh Liệt;;Phường Thịnh Liệt;;phuong_thinh_liet;;2025-09-27 21:45:20;;false;;\N;1507
1603;334;Phường Trần Phú;;Phường Trần Phú;;phuong_tran_phu;;2025-09-27 21:45:20;;false;;\N;1507
1604;337;Phường Hoàng Liệt;;Phường Hoàng Liệt;;phuong_hoang_liet;;2025-09-27 21:45:20;;false;;\N;1507
1605;340;Phường Yên Sở;;Phường Yên Sở;;phuong_yen_so;;2025-09-27 21:45:20;;false;;\N;1507
1606;343;Phường Nhân Chính;;Phường Nhân Chính;;phuong_nhan_chinh;;2025-09-27 21:45:20;;false;;\N;1508
1607;346;Phường Thượng Đình;;Phường Thượng Đình;;phuong_thuong_dinh;;2025-09-27 21:45:20;;false;;\N;1508
1608;349;Phường Khương Trung;;Phường Khương Trung;;phuong_khuong_trung;;2025-09-27 21:45:20;;false;;\N;1508
1609;352;Phường Khương Mai;;Phường Khương Mai;;phuong_khuong_mai;;2025-09-27 21:45:20;;false;;\N;1508
1610;355;Phường Thanh Xuân Trung;;Phường Thanh Xuân Trung;;phuong_thanh_xuan_trung;;2025-09-27 21:45:20;;false;;\N;1508
1611;358;Phường Phương Liệt;;Phường Phương Liệt;;phuong_phuong_liet;;2025-09-27 21:45:20;;false;;\N;1508
1612;364;Phường Khương Đình;;Phường Khương Đình;;phuong_khuong_dinh;;2025-09-27 21:45:20;;false;;\N;1508
1613;367;Phường Thanh Xuân Bắc;;Phường Thanh Xuân Bắc;;phuong_thanh_xuan_bac;;2025-09-27 21:45:20;;false;;\N;1508
1614;373;Phường Hạ Đình;;Phường Hạ Đình;;phuong_ha_dinh;;2025-09-27 21:45:20;;false;;\N;1508
1615;376;Thị trấn Sóc Sơn;;Thị trấn Sóc Sơn;;thi_tran_soc_son;;2025-09-27 21:45:20;;false;;\N;1509
1616;379;Xã Bắc Sơn;;Xã Bắc Sơn;;xa_bac_son;;2025-09-27 21:45:20;;false;;\N;1509
1617;382;Xã Minh Trí;;Xã Minh Trí;;xa_minh_tri;;2025-09-27 21:45:20;;false;;\N;1509
1618;385;Xã Hồng Kỳ;;Xã Hồng Kỳ;;xa_hong_ky;;2025-09-27 21:45:20;;false;;\N;1509
1619;388;Xã Nam Sơn;;Xã Nam Sơn;;xa_nam_son;;2025-09-27 21:45:20;;false;;\N;1509
1620;391;Xã Trung Giã;;Xã Trung Giã;;xa_trung_gia;;2025-09-27 21:45:20;;false;;\N;1509
1621;394;Xã Tân Hưng;;Xã Tân Hưng;;xa_tan_hung;;2025-09-27 21:45:20;;false;;\N;1509
1622;397;Xã Minh Phú;;Xã Minh Phú;;xa_minh_phu;;2025-09-27 21:45:20;;false;;\N;1509
1623;400;Xã Phù Linh;;Xã Phù Linh;;xa_phu_linh;;2025-09-27 21:45:20;;false;;\N;1509
1624;403;Xã Bắc Phú;;Xã Bắc Phú;;xa_bac_phu;;2025-09-27 21:45:20;;false;;\N;1509
1625;406;Xã Tân Minh;;Xã Tân Minh;;xa_tan_minh;;2025-09-27 21:45:20;;false;;\N;1509
1626;409;Xã Quang Tiến;;Xã Quang Tiến;;xa_quang_tien;;2025-09-27 21:45:20;;false;;\N;1509
1627;412;Xã Hiền Ninh;;Xã Hiền Ninh;;xa_hien_ninh;;2025-09-27 21:45:20;;false;;\N;1509
1628;415;Xã Tân Dân;;Xã Tân Dân;;xa_tan_dan;;2025-09-27 21:45:20;;false;;\N;1509
1629;418;Xã Tiên Dược;;Xã Tiên Dược;;xa_tien_duoc;;2025-09-27 21:45:20;;false;;\N;1509
1630;421;Xã Việt Long;;Xã Việt Long;;xa_viet_long;;2025-09-27 21:45:20;;false;;\N;1509
1631;424;Xã Xuân Giang;;Xã Xuân Giang;;xa_xuan_giang;;2025-09-27 21:45:20;;false;;\N;1509
1632;427;Xã Mai Đình;;Xã Mai Đình;;xa_mai_dinh;;2025-09-27 21:45:20;;false;;\N;1509
1633;430;Xã Đức Hoà;;Xã Đức Hoà;;xa_duc_hoa;;2025-09-27 21:45:20;;false;;\N;1509
1634;433;Xã Thanh Xuân;;Xã Thanh Xuân;;xa_thanh_xuan;;2025-09-27 21:45:20;;false;;\N;1509
1635;436;Xã Đông Xuân;;Xã Đông Xuân;;xa_dong_xuan;;2025-09-27 21:45:20;;false;;\N;1509
1636;439;Xã Kim Lũ;;Xã Kim Lũ;;xa_kim_lu;;2025-09-27 21:45:20;;false;;\N;1509
1637;442;Xã Phú Cường;;Xã Phú Cường;;xa_phu_cuong;;2025-09-27 21:45:20;;false;;\N;1509
1638;445;Xã Phú Minh;;Xã Phú Minh;;xa_phu_minh;;2025-09-27 21:45:20;;false;;\N;1509
1639;448;Xã Phù Lỗ;;Xã Phù Lỗ;;xa_phu_lo;;2025-09-27 21:45:20;;false;;\N;1509
1640;451;Xã Xuân Thu;;Xã Xuân Thu;;xa_xuan_thu;;2025-09-27 21:45:20;;false;;\N;1509
1641;454;Thị trấn Đông Anh;;Thị trấn Đông Anh;;thi_tran_dong_anh;;2025-09-27 21:45:20;;false;;\N;1510
1642;457;Xã Xuân Nộn;;Xã Xuân Nộn;;xa_xuan_non;;2025-09-27 21:45:20;;false;;\N;1510
1643;460;Xã Thuỵ Lâm;;Xã Thuỵ Lâm;;xa_thuy_lam;;2025-09-27 21:45:20;;false;;\N;1510
1644;463;Xã Bắc Hồng;;Xã Bắc Hồng;;xa_bac_hong;;2025-09-27 21:45:20;;false;;\N;1510
1645;466;Xã Nguyên Khê;;Xã Nguyên Khê;;xa_nguyen_khe;;2025-09-27 21:45:20;;false;;\N;1510
1646;469;Xã Nam Hồng;;Xã Nam Hồng;;xa_nam_hong;;2025-09-27 21:45:20;;false;;\N;1510
1647;472;Xã Tiên Dương;;Xã Tiên Dương;;xa_tien_duong;;2025-09-27 21:45:20;;false;;\N;1510
1648;475;Xã Vân Hà;;Xã Vân Hà;;xa_van_ha;;2025-09-27 21:45:20;;false;;\N;1510
1649;478;Xã Uy Nỗ;;Xã Uy Nỗ;;xa_uy_no;;2025-09-27 21:45:20;;false;;\N;1510
1650;481;Xã Vân Nội;;Xã Vân Nội;;xa_van_noi;;2025-09-27 21:45:20;;false;;\N;1510
1651;484;Xã Liên Hà;;Xã Liên Hà;;xa_lien_ha;;2025-09-27 21:45:20;;false;;\N;1510
1652;487;Xã Việt Hùng;;Xã Việt Hùng;;xa_viet_hung;;2025-09-27 21:45:20;;false;;\N;1510
1653;490;Xã Kim Nỗ;;Xã Kim Nỗ;;xa_kim_no;;2025-09-27 21:45:20;;false;;\N;1510
1654;493;Xã Kim Chung;;Xã Kim Chung;;xa_kim_chung;;2025-09-27 21:45:20;;false;;\N;1510
1655;496;Xã Dục Tú;;Xã Dục Tú;;xa_duc_tu;;2025-09-27 21:45:20;;false;;\N;1510
1656;499;Xã Đại Mạch;;Xã Đại Mạch;;xa_dai_mach;;2025-09-27 21:45:20;;false;;\N;1510
1657;502;Xã Vĩnh Ngọc;;Xã Vĩnh Ngọc;;xa_vinh_ngoc;;2025-09-27 21:45:20;;false;;\N;1510
1658;505;Xã Cổ Loa;;Xã Cổ Loa;;xa_co_loa;;2025-09-27 21:45:20;;false;;\N;1510
1659;508;Xã Hải Bối;;Xã Hải Bối;;xa_hai_boi;;2025-09-27 21:45:20;;false;;\N;1510
1660;511;Xã Xuân Canh;;Xã Xuân Canh;;xa_xuan_canh;;2025-09-27 21:45:20;;false;;\N;1510
1661;514;Xã Võng La;;Xã Võng La;;xa_vong_la;;2025-09-27 21:45:20;;false;;\N;1510
1662;517;Xã Tàm Xá;;Xã Tàm Xá;;xa_tam_xa;;2025-09-27 21:45:20;;false;;\N;1510
1663;520;Xã Mai Lâm;;Xã Mai Lâm;;xa_mai_lam;;2025-09-27 21:45:20;;false;;\N;1510
1664;523;Xã Đông Hội;;Xã Đông Hội;;xa_dong_hoi;;2025-09-27 21:45:20;;false;;\N;1510
1665;526;Thị trấn Yên Viên;;Thị trấn Yên Viên;;thi_tran_yen_vien;;2025-09-27 21:45:20;;false;;\N;1511
1666;529;Xã Yên Thường;;Xã Yên Thường;;xa_yen_thuong;;2025-09-27 21:45:20;;false;;\N;1511
1667;532;Xã Yên Viên;;Xã Yên Viên;;xa_yen_vien;;2025-09-27 21:45:20;;false;;\N;1511
1668;535;Xã Ninh Hiệp;;Xã Ninh Hiệp;;xa_ninh_hiep;;2025-09-27 21:45:20;;false;;\N;1511
1669;541;Xã Thiên Đức;;Xã Thiên Đức;;xa_thien_duc;;2025-09-27 21:45:20;;false;;\N;1511
1670;544;Xã Phù Đổng;;Xã Phù Đổng;;xa_phu_dong;;2025-09-27 21:45:20;;false;;\N;1511
1671;550;Xã Lệ Chi;;Xã Lệ Chi;;xa_le_chi;;2025-09-27 21:45:20;;false;;\N;1511
1672;553;Xã Cổ Bi;;Xã Cổ Bi;;xa_co_bi;;2025-09-27 21:45:20;;false;;\N;1511
1673;556;Xã Đặng Xá;;Xã Đặng Xá;;xa_dang_xa;;2025-09-27 21:45:20;;false;;\N;1511
1674;562;Xã Phú Sơn;;Xã Phú Sơn;;xa_phu_son;;2025-09-27 21:45:20;;false;;\N;1511
1675;565;Thị trấn Trâu Quỳ;;Thị trấn Trâu Quỳ;;thi_tran_trau_quy;;2025-09-27 21:45:20;;false;;\N;1511
1676;568;Xã Dương Quang;;Xã Dương Quang;;xa_duong_quang;;2025-09-27 21:45:20;;false;;\N;1511
1677;571;Xã Dương Xá;;Xã Dương Xá;;xa_duong_xa;;2025-09-27 21:45:20;;false;;\N;1511
1678;577;Xã Đa Tốn;;Xã Đa Tốn;;xa_da_ton;;2025-09-27 21:45:20;;false;;\N;1511
1679;580;Xã Kiêu Kỵ;;Xã Kiêu Kỵ;;xa_kieu_ky;;2025-09-27 21:45:20;;false;;\N;1511
1680;583;Xã Bát Tràng;;Xã Bát Tràng;;xa_bat_trang;;2025-09-27 21:45:20;;false;;\N;1511
1681;589;Xã Kim Đức;;Xã Kim Đức;;xa_kim_duc;;2025-09-27 21:45:20;;false;;\N;1511
1682;592;Phường Cầu Diễn;;Phường Cầu Diễn;;phuong_cau_dien;;2025-09-27 21:45:20;;false;;\N;1512
1683;622;Phường Xuân Phương;;Phường Xuân Phương;;phuong_xuan_phuong;;2025-09-27 21:45:20;;false;;\N;1512
1684;623;Phường Phương Canh;;Phường Phương Canh;;phuong_phuong_canh;;2025-09-27 21:45:20;;false;;\N;1512
1685;625;Phường Mỹ Đình 1;;Phường Mỹ Đình 1;;phuong_my_dinh_1;;2025-09-27 21:45:20;;false;;\N;1512
1686;626;Phường Mỹ Đình 2;;Phường Mỹ Đình 2;;phuong_my_dinh_2;;2025-09-27 21:45:20;;false;;\N;1512
1687;628;Phường Tây Mỗ;;Phường Tây Mỗ;;phuong_tay_mo;;2025-09-27 21:45:20;;false;;\N;1512
1688;631;Phường Mễ Trì;;Phường Mễ Trì;;phuong_me_tri;;2025-09-27 21:45:20;;false;;\N;1512
1689;632;Phường Phú Đô;;Phường Phú Đô;;phuong_phu_do;;2025-09-27 21:45:20;;false;;\N;1512
1690;634;Phường Đại Mỗ;;Phường Đại Mỗ;;phuong_dai_mo;;2025-09-27 21:45:20;;false;;\N;1512
1691;637;Phường Trung Văn;;Phường Trung Văn;;phuong_trung_van;;2025-09-27 21:45:20;;false;;\N;1512
1692;640;Thị trấn Văn Điển;;Thị trấn Văn Điển;;thi_tran_van_dien;;2025-09-27 21:45:20;;false;;\N;1513
1693;643;Xã Tân Triều;;Xã Tân Triều;;xa_tan_trieu;;2025-09-27 21:45:20;;false;;\N;1513
1694;646;Xã Thanh Liệt;;Xã Thanh Liệt;;xa_thanh_liet;;2025-09-27 21:45:20;;false;;\N;1513
1695;649;Xã Tả Thanh Oai;;Xã Tả Thanh Oai;;xa_ta_thanh_oai;;2025-09-27 21:45:20;;false;;\N;1513
1696;652;Xã Hữu Hoà;;Xã Hữu Hoà;;xa_huu_hoa;;2025-09-27 21:45:20;;false;;\N;1513
1697;655;Xã Tam Hiệp;;Xã Tam Hiệp;;xa_tam_hiep;;2025-09-27 21:45:20;;false;;\N;1513
1698;658;Xã Tứ Hiệp;;Xã Tứ Hiệp;;xa_tu_hiep;;2025-09-27 21:45:20;;false;;\N;1513
1699;661;Xã Yên Mỹ;;Xã Yên Mỹ;;xa_yen_my;;2025-09-27 21:45:20;;false;;\N;1513
1700;664;Xã Vĩnh Quỳnh;;Xã Vĩnh Quỳnh;;xa_vinh_quynh;;2025-09-27 21:45:20;;false;;\N;1513
1701;667;Xã Ngũ Hiệp;;Xã Ngũ Hiệp;;xa_ngu_hiep;;2025-09-27 21:45:20;;false;;\N;1513
1702;670;Xã Duyên Hà;;Xã Duyên Hà;;xa_duyen_ha;;2025-09-27 21:45:20;;false;;\N;1513
1703;673;Xã Ngọc Hồi;;Xã Ngọc Hồi;;xa_ngoc_hoi;;2025-09-27 21:45:20;;false;;\N;1513
1704;676;Xã Vạn Phúc;;Xã Vạn Phúc;;xa_van_phuc;;2025-09-27 21:45:20;;false;;\N;1513
1705;679;Xã Đại áng;;Xã Đại áng;;xa_dai_ang;;2025-09-27 21:45:20;;false;;\N;1513
1706;682;Xã Liên Ninh;;Xã Liên Ninh;;xa_lien_ninh;;2025-09-27 21:45:20;;false;;\N;1513
1707;685;Xã Đông Mỹ;;Xã Đông Mỹ;;xa_dong_my;;2025-09-27 21:45:20;;false;;\N;1513
1708;595;Phường Thượng Cát;;Phường Thượng Cát;;phuong_thuong_cat;;2025-09-27 21:45:20;;false;;\N;1514
1709;598;Phường Liên Mạc;;Phường Liên Mạc;;phuong_lien_mac;;2025-09-27 21:45:20;;false;;\N;1514
1710;601;Phường Đông Ngạc;;Phường Đông Ngạc;;phuong_dong_ngac;;2025-09-27 21:45:20;;false;;\N;1514
1711;602;Phường Đức Thắng;;Phường Đức Thắng;;phuong_duc_thang;;2025-09-27 21:45:20;;false;;\N;1514
1712;604;Phường Thụy Phương;;Phường Thụy Phương;;phuong_thuy_phuong;;2025-09-27 21:45:20;;false;;\N;1514
1713;607;Phường Tây Tựu;;Phường Tây Tựu;;phuong_tay_tuu;;2025-09-27 21:45:20;;false;;\N;1514
1714;610;Phường Xuân Đỉnh;;Phường Xuân Đỉnh;;phuong_xuan_dinh;;2025-09-27 21:45:20;;false;;\N;1514
1715;611;Phường Xuân Tảo;;Phường Xuân Tảo;;phuong_xuan_tao;;2025-09-27 21:45:20;;false;;\N;1514
